Frequency (eV),Frequency (meV),vDOS Total,Frequency (eV),Frequency (meV),vDOS Crystalline,Frequency (eV),Frequency (meV),vDOS Amorphous
1.8579,1857.9,0.000075665,1.8579,1857.9,0.000074623,1.8579,1857.9,0.000076399
1.8581,1858.1,0.000067414,1.8581,1858.1,0.000067229,1.8581,1858.1,0.000067544
1.8584,1858.4,0.000075576,1.8584,1858.4,0.000074592,1.8584,1858.4,0.000076269
1.8586,1858.6,0.000067417,1.8586,1858.6,0.000067305,1.8586,1858.6,0.000067496
1.8588,1858.8,0.000075618,1.8588,1858.8,0.000074656,1.8588,1858.8,0.000076295
1.8591,1859.1,0.000067378,1.8591,1859.1,0.000067196,1.8591,1859.1,0.000067506
1.8593,1859.3,0.00007557,1.8593,1859.3,0.000074573,1.8593,1859.3,0.000076272
1.8596,1859.6,0.000067305,1.8596,1859.6,0.000067144,1.8596,1859.6,0.000067418
1.8598,1859.8,0.00007555,1.8598,1859.8,0.000074629,1.8598,1859.8,0.000076198
1.86,1860,0.000067274,1.86,1860,0.000067101,1.86,1860,0.000067396
1.8603,1860.3,0.000075517,1.8603,1860.3,0.000074577,1.8603,1860.3,0.00007618
1.8605,1860.5,0.000067264,1.8605,1860.5,0.000067012,1.8605,1860.5,0.000067442
1.8607,1860.7,0.000075449,1.8607,1860.7,0.000074509,1.8607,1860.7,0.000076112
1.861,1861,0.000067275,1.861,1861,0.00006711,1.861,1861,0.000067391
1.8612,1861.2,0.000075454,1.8612,1861.2,0.000074512,1.8612,1861.2,0.000076117
1.8614,1861.4,0.000067201,1.8614,1861.4,0.000067099,1.8614,1861.4,0.000067273
1.8617,1861.7,0.000075415,1.8617,1861.7,0.000074456,1.8617,1861.7,0.00007609
1.8619,1861.9,0.000067198,1.8619,1861.9,0.000067043,1.8619,1861.9,0.000067307
1.8622,1862.2,0.000075373,1.8622,1862.2,0.000074433,1.8622,1862.2,0.000076036
1.8624,1862.4,0.000067175,1.8624,1862.4,0.00006699,1.8624,1862.4,0.000067304
1.8626,1862.6,0.000075296,1.8626,1862.6,0.00007434,1.8626,1862.6,0.000075969
1.8629,1862.9,0.000067157,1.8629,1862.9,0.000067065,1.8629,1862.9,0.000067222
1.8631,1863.1,0.000075288,1.8631,1863.1,0.000074326,1.8631,1863.1,0.000075965
1.8633,1863.3,0.000067129,1.8633,1863.3,0.000066965,1.8633,1863.3,0.000067245
1.8636,1863.6,0.00007524,1.8636,1863.6,0.000074247,1.8636,1863.6,0.000075939
1.8638,1863.8,0.000067069,1.8638,1863.8,0.000066921,1.8638,1863.8,0.000067173
1.864,1864,0.000075178,1.864,1864,0.000074181,1.864,1864,0.000075881
1.8643,1864.3,0.00006703,1.8643,1864.3,0.000066833,1.8643,1864.3,0.000067169
1.8645,1864.5,0.000075217,1.8645,1864.5,0.000074259,1.8645,1864.5,0.000075892
1.8648,1864.8,0.000067046,1.8648,1864.8,0.000066908,1.8648,1864.8,0.000067142
1.865,1865,0.000075148,1.865,1865,0.000074235,1.865,1865,0.000075792
1.8652,1865.2,0.000066984,1.8652,1865.2,0.000066801,1.8652,1865.2,0.000067113
1.8655,1865.5,0.000075099,1.8655,1865.5,0.000074141,1.8655,1865.5,0.000075774
1.8657,1865.7,0.000066971,1.8657,1865.7,0.000066789,1.8657,1865.7,0.0000671
1.8659,1865.9,0.000075052,1.8659,1865.9,0.000074108,1.8659,1865.9,0.000075717
1.8662,1866.2,0.000066956,1.8662,1866.2,0.000066804,1.8662,1866.2,0.000067064
1.8664,1866.4,0.00007507,1.8664,1866.4,0.00007417,1.8664,1866.4,0.000075703
1.8666,1866.6,0.00006688,1.8666,1866.6,0.000066687,1.8666,1866.6,0.000067016
1.8669,1866.9,0.000075037,1.8669,1866.9,0.000074113,1.8669,1866.9,0.000075688
1.8671,1867.1,0.000066902,1.8671,1867.1,0.000066757,1.8671,1867.1,0.000067004
1.8674,1867.4,0.000074967,1.8674,1867.4,0.000074021,1.8674,1867.4,0.000075633
1.8676,1867.6,0.000066797,1.8676,1867.6,0.000066578,1.8676,1867.6,0.000066951
1.8678,1867.8,0.000074979,1.8678,1867.8,0.000074051,1.8678,1867.8,0.000075633
1.8681,1868.1,0.000066812,1.8681,1868.1,0.000066662,1.8681,1868.1,0.000066918
1.8683,1868.3,0.000074911,1.8683,1868.3,0.000073952,1.8683,1868.3,0.000075586
1.8685,1868.5,0.000066765,1.8685,1868.5,0.000066564,1.8685,1868.5,0.000066907
1.8688,1868.8,0.000074897,1.8688,1868.8,0.000073881,1.8688,1868.8,0.000075613
1.869,1869,0.00006677,1.869,1869,0.000066645,1.869,1869,0.000066858
1.8692,1869.2,0.000074895,1.8692,1869.2,0.000073958,1.8692,1869.2,0.000075555
1.8695,1869.5,0.000066742,1.8695,1869.5,0.00006658,1.8695,1869.5,0.000066855
1.8697,1869.7,0.000074832,1.8697,1869.7,0.000073896,1.8697,1869.7,0.000075492
1.87,1870,0.00006673,1.87,1870,0.000066576,1.87,1870,0.000066838
1.8702,1870.2,0.000074781,1.8702,1870.2,0.000073817,1.8702,1870.2,0.00007546
1.8704,1870.4,0.000066652,1.8704,1870.4,0.000066472,1.8704,1870.4,0.000066779
1.8707,1870.7,0.000074736,1.8707,1870.7,0.000073809,1.8707,1870.7,0.000075389
1.8709,1870.9,0.000066583,1.8709,1870.9,0.000066392,1.8709,1870.9,0.000066718
1.8711,1871.1,0.000074774,1.8711,1871.1,0.000073801,1.8711,1871.1,0.00007546
1.8714,1871.4,0.000066588,1.8714,1871.4,0.00006641,1.8714,1871.4,0.000066714
1.8716,1871.6,0.000074713,1.8716,1871.6,0.000073738,1.8716,1871.6,0.0000754
1.8718,1871.8,0.00006659,1.8718,1871.8,0.000066464,1.8718,1871.8,0.000066678
1.8721,1872.1,0.00007462,1.8721,1872.1,0.000073677,1.8721,1872.1,0.000075285
1.8723,1872.3,0.000066528,1.8723,1872.3,0.000066401,1.8723,1872.3,0.000066618
1.8726,1872.6,0.000074603,1.8726,1872.6,0.000073578,1.8726,1872.6,0.000075325
1.8728,1872.8,0.000066503,1.8728,1872.8,0.00006633,1.8728,1872.8,0.000066625
1.873,1873,0.000074549,1.873,1873,0.000073587,1.873,1873,0.000075227
1.8733,1873.3,0.000066484,1.8733,1873.3,0.000066347,1.8733,1873.3,0.000066581
1.8735,1873.5,0.000074553,1.8735,1873.5,0.000073571,1.8735,1873.5,0.000075245
1.8737,1873.7,0.000066468,1.8737,1873.7,0.000066322,1.8737,1873.7,0.00006657
1.874,1874,0.000074481,1.874,1874,0.000073532,1.874,1874,0.00007515
1.8742,1874.2,0.000066413,1.8742,1874.2,0.00006622,1.8742,1874.2,0.000066549
1.8744,1874.4,0.000074476,1.8744,1874.4,0.000073496,1.8744,1874.4,0.000075166
1.8747,1874.7,0.000066432,1.8747,1874.7,0.00006628,1.8747,1874.7,0.000066539
1.8749,1874.9,0.000074436,1.8749,1874.9,0.00007351,1.8749,1874.9,0.000075088
1.8752,1875.2,0.000066345,1.8752,1875.2,0.00006618,1.8752,1875.2,0.000066461
1.8754,1875.4,0.000074403,1.8754,1875.4,0.00007344,1.8754,1875.4,0.000075082
1.8756,1875.6,0.000066372,1.8756,1875.6,0.000066199,1.8756,1875.6,0.000066493
1.8759,1875.9,0.000074383,1.8759,1875.9,0.000073465,1.8759,1875.9,0.000075029
1.8761,1876.1,0.000066278,1.8761,1876.1,0.0000661,1.8761,1876.1,0.000066403
1.8763,1876.3,0.000074303,1.8763,1876.3,0.000073333,1.8763,1876.3,0.000074986
1.8766,1876.6,0.000066285,1.8766,1876.6,0.000066173,1.8766,1876.6,0.000066363
1.8768,1876.8,0.000074263,1.8768,1876.8,0.000073305,1.8768,1876.8,0.000074938
1.877,1877,0.000066262,1.877,1877,0.000066087,1.877,1877,0.000066385
1.8773,1877.3,0.00007425,1.8773,1877.3,0.000073334,1.8773,1877.3,0.000074895
1.8775,1877.5,0.000066233,1.8775,1877.5,0.000066094,1.8775,1877.5,0.000066331
1.8778,1877.8,0.000074232,1.8778,1877.8,0.000073275,1.8778,1877.8,0.000074906
1.878,1878,0.000066221,1.878,1878,0.000066076,1.878,1878,0.000066323
1.8782,1878.2,0.000074204,1.8782,1878.2,0.000073275,1.8782,1878.2,0.000074859
1.8785,1878.5,0.000066221,1.8785,1878.5,0.000066039,1.8785,1878.5,0.000066349
1.8787,1878.7,0.000074164,1.8787,1878.7,0.00007325,1.8787,1878.7,0.000074808
1.8789,1878.9,0.000066151,1.8789,1878.9,0.000065984,1.8789,1878.9,0.000066269
1.8792,1879.2,0.000074146,1.8792,1879.2,0.000073259,1.8792,1879.2,0.000074772
1.8794,1879.4,0.00006611,1.8794,1879.4,0.000065994,1.8794,1879.4,0.000066192
1.8796,1879.6,0.000074138,1.8796,1879.6,0.000073226,1.8796,1879.6,0.000074781
1.8799,1879.9,0.000066094,1.8799,1879.9,0.000065949,1.8799,1879.9,0.000066196
1.8801,1880.1,0.000074103,1.8801,1880.1,0.000073162,1.8801,1880.1,0.000074766
1.8804,1880.4,0.00006606,1.8804,1880.4,0.000065925,1.8804,1880.4,0.000066155
1.8806,1880.6,0.000074032,1.8806,1880.6,0.000073124,1.8806,1880.6,0.000074671
1.8808,1880.8,0.000066012,1.8808,1880.8,0.000065876,1.8808,1880.8,0.000066109
1.8811,1881.1,0.000074001,1.8811,1881.1,0.000073065,1.8811,1881.1,0.00007466
1.8813,1881.3,0.000066002,1.8813,1881.3,0.000065844,1.8813,1881.3,0.000066113
1.8815,1881.5,0.000073952,1.8815,1881.5,0.000072989,1.8815,1881.5,0.00007463
1.8818,1881.8,0.000065911,1.8818,1881.8,0.000065691,1.8818,1881.8,0.000066066
1.882,1882,0.000073949,1.882,1882,0.000073024,1.882,1882,0.000074601
1.8822,1882.2,0.000065953,1.8822,1882.2,0.000065827,1.8822,1882.2,0.000066042
1.8825,1882.5,0.000073908,1.8825,1882.5,0.000072976,1.8825,1882.5,0.000074565
1.8827,1882.7,0.000065917,1.8827,1882.7,0.000065744,1.8827,1882.7,0.000066039
1.883,1883,0.000073901,1.883,1883,0.000072981,1.883,1883,0.000074549
1.8832,1883.2,0.000065877,1.8832,1883.2,0.000065691,1.8832,1883.2,0.000066008
1.8834,1883.4,0.000073868,1.8834,1883.4,0.00007295,1.8834,1883.4,0.000074516
1.8837,1883.7,0.000065853,1.8837,1883.7,0.000065685,1.8837,1883.7,0.000065972
1.8839,1883.9,0.00007383,1.8839,1883.9,0.000072876,1.8839,1883.9,0.000074502
1.8841,1884.1,0.000065846,1.8841,1884.1,0.000065685,1.8841,1884.1,0.00006596
1.8844,1884.4,0.000073747,1.8844,1884.4,0.000072832,1.8844,1884.4,0.000074392
1.8846,1884.6,0.000065868,1.8846,1884.6,0.0000657,1.8846,1884.6,0.000065986
1.8848,1884.8,0.000073786,1.8848,1884.8,0.000072879,1.8848,1884.8,0.000074424
1.8851,1885.1,0.000065778,1.8851,1885.1,0.000065618,1.8851,1885.1,0.000065891
1.8853,1885.3,0.000073734,1.8853,1885.3,0.000072849,1.8853,1885.3,0.000074358
1.8856,1885.6,0.000065689,1.8856,1885.6,0.000065525,1.8856,1885.6,0.000065805
1.8858,1885.8,0.000073728,1.8858,1885.8,0.000072791,1.8858,1885.8,0.000074388
1.886,1886,0.000065713,1.886,1886,0.000065567,1.886,1886,0.000065817
1.8863,1886.3,0.000073681,1.8863,1886.3,0.000072713,1.8863,1886.3,0.000074362
1.8865,1886.5,0.00006567,1.8865,1886.5,0.000065538,1.8865,1886.5,0.000065763
1.8867,1886.7,0.000073656,1.8867,1886.7,0.000072693,1.8867,1886.7,0.000074335
1.887,1887,0.000065673,1.887,1887,0.000065551,1.887,1887,0.000065759
1.8872,1887.2,0.000073645,1.8872,1887.2,0.000072686,1.8872,1887.2,0.000074321
1.8874,1887.4,0.00006563,1.8874,1887.4,0.000065415,1.8874,1887.4,0.000065782
1.8877,1887.7,0.000073592,1.8877,1887.7,0.000072643,1.8877,1887.7,0.000074261
1.8879,1887.9,0.000065604,1.8879,1887.9,0.000065428,1.8879,1887.9,0.000065729
1.8882,1888.2,0.000073595,1.8882,1888.2,0.000072703,1.8882,1888.2,0.000074224
1.8884,1888.4,0.000065537,1.8884,1888.4,0.000065373,1.8884,1888.4,0.000065653
1.8886,1888.6,0.000073486,1.8886,1888.6,0.000072574,1.8886,1888.6,0.000074129
1.8889,1888.9,0.00006553,1.8889,1888.9,0.000065361,1.8889,1888.9,0.000065649
1.8891,1889.1,0.000073444,1.8891,1889.1,0.000072521,1.8891,1889.1,0.000074094
1.8893,1889.3,0.000065545,1.8893,1889.3,0.000065392,1.8893,1889.3,0.000065654
1.8896,1889.6,0.000073468,1.8896,1889.6,0.000072552,1.8896,1889.6,0.000074113
1.8898,1889.8,0.000065495,1.8898,1889.8,0.000065357,1.8898,1889.8,0.000065592
1.89,1890,0.000073423,1.89,1890,0.000072529,1.89,1890,0.000074053
1.8903,1890.3,0.000065458,1.8903,1890.3,0.000065316,1.8903,1890.3,0.000065558
1.8905,1890.5,0.000073362,1.8905,1890.5,0.000072388,1.8905,1890.5,0.000074048
1.8908,1890.8,0.000065404,1.8908,1890.8,0.000065172,1.8908,1890.8,0.000065568
1.891,1891,0.000073356,1.891,1891,0.000072458,1.891,1891,0.000073989
1.8912,1891.2,0.000065453,1.8912,1891.2,0.000065346,1.8912,1891.2,0.000065529
1.8915,1891.5,0.000073292,1.8915,1891.5,0.000072324,1.8915,1891.5,0.000073974
1.8917,1891.7,0.000065374,1.8917,1891.7,0.000065184,1.8917,1891.7,0.000065508
1.8919,1891.9,0.000073246,1.8919,1891.9,0.00007231,1.8919,1891.9,0.000073906
1.8922,1892.2,0.000065367,1.8922,1892.2,0.00006521,1.8922,1892.2,0.000065478
1.8924,1892.4,0.00007324,1.8924,1892.4,0.000072348,1.8924,1892.4,0.000073869
1.8926,1892.6,0.000065359,1.8926,1892.6,0.000065251,1.8926,1892.6,0.000065435
1.8929,1892.9,0.000073229,1.8929,1892.9,0.000072296,1.8929,1892.9,0.000073886
1.8931,1893.1,0.000065277,1.8931,1893.1,0.000065138,1.8931,1893.1,0.000065375
1.8934,1893.4,0.000073184,1.8934,1893.4,0.000072248,1.8934,1893.4,0.000073844
1.8936,1893.6,0.000065301,1.8936,1893.6,0.000065163,1.8936,1893.6,0.000065398
1.8938,1893.8,0.000073141,1.8938,1893.8,0.000072173,1.8938,1893.8,0.000073822
1.8941,1894.1,0.000065247,1.8941,1894.1,0.000065072,1.8941,1894.1,0.000065371
1.8943,1894.3,0.000073106,1.8943,1894.3,0.000072188,1.8943,1894.3,0.000073753
1.8945,1894.5,0.000065221,1.8945,1894.5,0.000065028,1.8945,1894.5,0.000065356
1.8948,1894.8,0.000073089,1.8948,1894.8,0.000072212,1.8948,1894.8,0.000073706
1.895,1895,0.00006518,1.895,1895,0.000064981,1.895,1895,0.000065319
1.8952,1895.2,0.000073029,1.8952,1895.2,0.000072057,1.8952,1895.2,0.000073713
1.8955,1895.5,0.000065165,1.8955,1895.5,0.000065082,1.8955,1895.5,0.000065223
1.8957,1895.7,0.000073008,1.8957,1895.7,0.000072101,1.8957,1895.7,0.000073647
1.896,1896,0.000065159,1.896,1896,0.000065039,1.896,1896,0.000065243
1.8962,1896.2,0.000072957,1.8962,1896.2,0.000072024,1.8962,1896.2,0.000073615
1.8964,1896.4,0.000065082,1.8964,1896.4,0.00006495,1.8964,1896.4,0.000065175
1.8967,1896.7,0.00007294,1.8967,1896.7,0.000072006,1.8967,1896.7,0.000073599
1.8969,1896.9,0.000065085,1.8969,1896.9,0.000064956,1.8969,1896.9,0.000065175
1.8971,1897.1,0.000072881,1.8971,1897.1,0.000071951,1.8971,1897.1,0.000073537
1.8974,1897.4,0.000065055,1.8974,1897.4,0.000064889,1.8974,1897.4,0.000065172
1.8976,1897.6,0.000072893,1.8976,1897.6,0.000072024,1.8976,1897.6,0.000073505
1.8978,1897.8,0.00006503,1.8978,1897.8,0.000064851,1.8978,1897.8,0.000065155
1.8981,1898.1,0.000072861,1.8981,1898.1,0.000071992,1.8981,1898.1,0.000073474
1.8983,1898.3,0.000064982,1.8983,1898.3,0.000064852,1.8983,1898.3,0.000065073
1.8986,1898.6,0.000072809,1.8986,1898.6,0.000071854,1.8986,1898.6,0.000073482
1.8988,1898.8,0.000064985,1.8988,1898.8,0.000064828,1.8988,1898.8,0.000065096
1.899,1899,0.000072753,1.899,1899,0.000071903,1.899,1899,0.000073351
1.8993,1899.3,0.000064952,1.8993,1899.3,0.00006477,1.8993,1899.3,0.000065081
1.8995,1899.5,0.000072709,1.8995,1899.5,0.000071758,1.8995,1899.5,0.000073378
1.8997,1899.7,0.000064904,1.8997,1899.7,0.000064706,1.8997,1899.7,0.000065044
1.9,1900,0.000072734,1.9,1900,0.000071787,1.9,1900,0.000073401
1.9002,1900.2,0.000064873,1.9002,1900.2,0.000064757,1.9002,1900.2,0.000064955
1.9004,1900.4,0.000072683,1.9004,1900.4,0.000071727,1.9004,1900.4,0.000073357
1.9007,1900.7,0.000064857,1.9007,1900.7,0.000064718,1.9007,1900.7,0.000064955
1.9009,1900.9,0.000072633,1.9009,1900.9,0.000071717,1.9009,1900.9,0.000073278
1.9012,1901.2,0.000064801,1.9012,1901.2,0.000064651,1.9012,1901.2,0.000064907
1.9014,1901.4,0.000072624,1.9014,1901.4,0.000071707,1.9014,1901.4,0.000073271
1.9016,1901.6,0.000064771,1.9016,1901.6,0.000064607,1.9016,1901.6,0.000064886
1.9019,1901.9,0.000072567,1.9019,1901.9,0.000071573,1.9019,1901.9,0.000073268
1.9021,1902.1,0.000064756,1.9021,1902.1,0.000064529,1.9021,1902.1,0.000064915
1.9023,1902.3,0.000072581,1.9023,1902.3,0.000071684,1.9023,1902.3,0.000073213
1.9026,1902.6,0.000064735,1.9026,1902.6,0.000064527,1.9026,1902.6,0.000064882
1.9028,1902.8,0.000072496,1.9028,1902.8,0.000071597,1.9028,1902.8,0.000073129
1.903,1903,0.00006473,1.903,1903,0.000064602,1.903,1903,0.000064821
1.9033,1903.3,0.00007249,1.9033,1903.3,0.000071573,1.9033,1903.3,0.000073136
1.9035,1903.5,0.000064683,1.9035,1903.5,0.000064503,1.9035,1903.5,0.00006481
1.9038,1903.8,0.000072439,1.9038,1903.8,0.0000715,1.9038,1903.8,0.0000731
1.904,1904,0.000064681,1.904,1904,0.000064562,1.904,1904,0.000064766
1.9042,1904.2,0.000072484,1.9042,1904.2,0.000071607,1.9042,1904.2,0.000073102
1.9045,1904.5,0.000064655,1.9045,1904.5,0.000064483,1.9045,1904.5,0.000064776
1.9047,1904.7,0.000072404,1.9047,1904.7,0.000071491,1.9047,1904.7,0.000073047
1.9049,1904.9,0.000064592,1.9049,1904.9,0.000064468,1.9049,1904.9,0.000064679
1.9052,1905.2,0.000072332,1.9052,1905.2,0.000071455,1.9052,1905.2,0.000072951
1.9054,1905.4,0.000064565,1.9054,1905.4,0.0000644,1.9054,1905.4,0.000064681
1.9056,1905.6,0.000072356,1.9056,1905.6,0.000071515,1.9056,1905.6,0.000072948
1.9059,1905.9,0.000064595,1.9059,1905.9,0.00006445,1.9059,1905.9,0.000064697
1.9061,1906.1,0.000072289,1.9061,1906.1,0.000071368,1.9061,1906.1,0.000072938
1.9064,1906.4,0.000064538,1.9064,1906.4,0.000064425,1.9064,1906.4,0.000064617
1.9066,1906.6,0.000072282,1.9066,1906.6,0.000071386,1.9066,1906.6,0.000072913
1.9068,1906.8,0.000064517,1.9068,1906.8,0.000064418,1.9068,1906.8,0.000064588
1.9071,1907.1,0.000072268,1.9071,1907.1,0.000071445,1.9071,1907.1,0.000072849
1.9073,1907.3,0.000064438,1.9073,1907.3,0.000064261,1.9073,1907.3,0.000064563
1.9075,1907.5,0.000072206,1.9075,1907.5,0.000071272,1.9075,1907.5,0.000072865
1.9078,1907.8,0.000064432,1.9078,1907.8,0.000064269,1.9078,1907.8,0.000064546
1.908,1908,0.000072167,1.908,1908,0.000071209,1.908,1908,0.000072841
1.9082,1908.2,0.000064394,1.9082,1908.2,0.000064251,1.9082,1908.2,0.000064495
1.9085,1908.5,0.00007212,1.9085,1908.5,0.000071199,1.9085,1908.5,0.000072769
1.9087,1908.7,0.000064394,1.9087,1908.7,0.000064259,1.9087,1908.7,0.00006449
1.909,1909,0.000072147,1.909,1909,0.000071272,1.909,1909,0.000072764
1.9092,1909.2,0.000064354,1.9092,1909.2,0.000064234,1.9092,1909.2,0.000064439
1.9094,1909.4,0.000072071,1.9094,1909.4,0.000071126,1.9094,1909.4,0.000072737
1.9097,1909.7,0.000064301,1.9097,1909.7,0.00006411,1.9097,1909.7,0.000064435
1.9099,1909.9,0.000072021,1.9099,1909.9,0.000071168,1.9099,1909.9,0.000072621
1.9101,1910.1,0.000064334,1.9101,1910.1,0.000064176,1.9101,1910.1,0.000064446
1.9104,1910.4,0.00007201,1.9104,1910.4,0.00007109,1.9104,1910.4,0.000072658
1.9106,1910.6,0.000064251,1.9106,1910.6,0.000064113,1.9106,1910.6,0.000064349
1.9108,1910.8,0.000071986,1.9108,1910.8,0.000071058,1.9108,1910.8,0.000072639
1.9111,1911.1,0.000064264,1.9111,1911.1,0.000064097,1.9111,1911.1,0.000064381
1.9113,1911.3,0.00007192,1.9113,1911.3,0.000071013,1.9113,1911.3,0.00007256
1.9116,1911.6,0.00006426,1.9116,1911.6,0.000064126,1.9116,1911.6,0.000064354
1.9118,1911.8,0.000071932,1.9118,1911.8,0.000071064,1.9118,1911.8,0.000072544
1.912,1912,0.000064186,1.912,1912,0.000064057,1.912,1912,0.000064277
1.9123,1912.3,0.000071904,1.9123,1912.3,0.000071022,1.9123,1912.3,0.000072525
1.9125,1912.5,0.000064202,1.9125,1912.5,0.000064032,1.9125,1912.5,0.000064323
1.9127,1912.7,0.000071856,1.9127,1912.7,0.000070975,1.9127,1912.7,0.000072477
1.913,1913,0.000064157,1.913,1913,0.000064016,1.913,1913,0.000064256
1.9132,1913.2,0.000071806,1.9132,1913.2,0.000070894,1.9132,1913.2,0.000072448
1.9134,1913.4,0.00006418,1.9134,1913.4,0.000064039,1.9134,1913.4,0.000064279
1.9137,1913.7,0.000071806,1.9137,1913.7,0.000070865,1.9137,1913.7,0.000072469
1.9139,1913.9,0.000064094,1.9139,1913.9,0.000063923,1.9139,1913.9,0.000064214
1.9142,1914.2,0.00007175,1.9142,1914.2,0.000070905,1.9142,1914.2,0.000072345
1.9144,1914.4,0.000064091,1.9144,1914.4,0.000063973,1.9144,1914.4,0.000064175
1.9146,1914.6,0.000071753,1.9146,1914.6,0.000070836,1.9146,1914.6,0.0000724
1.9149,1914.9,0.000064007,1.9149,1914.9,0.000063863,1.9149,1914.9,0.000064108
1.9151,1915.1,0.000071677,1.9151,1915.1,0.000070806,1.9151,1915.1,0.000072291
1.9153,1915.3,0.000064004,1.9153,1915.3,0.000063856,1.9153,1915.3,0.000064109
1.9156,1915.6,0.00007168,1.9156,1915.6,0.000070804,1.9156,1915.6,0.000072298
1.9158,1915.8,0.000063996,1.9158,1915.8,0.00006386,1.9158,1915.8,0.000064091
1.916,1916,0.00007166,1.916,1916,0.000070808,1.916,1916,0.000072261
1.9163,1916.3,0.000063955,1.9163,1916.3,0.000063839,1.9163,1916.3,0.000064037
1.9165,1916.5,0.000071596,1.9165,1916.5,0.000070722,1.9165,1916.5,0.000072212
1.9167,1916.7,0.000063972,1.9167,1916.7,0.00006384,1.9167,1916.7,0.000064066
1.917,1917,0.000071575,1.917,1917,0.000070724,1.917,1917,0.000072175
1.9172,1917.2,0.000063886,1.9172,1917.2,0.000063695,1.9172,1917.2,0.00006402
1.9175,1917.5,0.000071566,1.9175,1917.5,0.000070691,1.9175,1917.5,0.000072183
1.9177,1917.7,0.000063893,1.9177,1917.7,0.000063785,1.9177,1917.7,0.000063969
1.9179,1917.9,0.000071514,1.9179,1917.9,0.00007064,1.9179,1917.9,0.000072129
1.9182,1918.2,0.000063853,1.9182,1918.2,0.000063728,1.9182,1918.2,0.000063941
1.9184,1918.4,0.000071485,1.9184,1918.4,0.000070568,1.9184,1918.4,0.00007213
1.9186,1918.6,0.000063793,1.9186,1918.6,0.000063635,1.9186,1918.6,0.000063905
1.9189,1918.9,0.000071462,1.9189,1918.9,0.000070564,1.9189,1918.9,0.000072094
1.9191,1919.1,0.000063813,1.9191,1919.1,0.000063672,1.9191,1919.1,0.000063912
1.9193,1919.3,0.000071447,1.9193,1919.3,0.000070535,1.9193,1919.3,0.000072089
1.9196,1919.6,0.000063774,1.9196,1919.6,0.000063659,1.9196,1919.6,0.000063855
1.9198,1919.8,0.000071414,1.9198,1919.8,0.000070532,1.9198,1919.8,0.000072035
1.9201,1920.1,0.000063708,1.9201,1920.1,0.000063548,1.9201,1920.1,0.00006382
1.9203,1920.3,0.000071385,1.9203,1920.3,0.000070477,1.9203,1920.3,0.000072025
1.9205,1920.5,0.000063729,1.9205,1920.5,0.000063556,1.9205,1920.5,0.000063851
1.9208,1920.8,0.000071344,1.9208,1920.8,0.000070461,1.9208,1920.8,0.000071966
1.921,1921,0.000063701,1.921,1921,0.000063571,1.921,1921,0.000063793
1.9212,1921.2,0.000071296,1.9212,1921.2,0.000070355,1.9212,1921.2,0.00007196
1.9215,1921.5,0.000063674,1.9215,1921.5,0.00006344,1.9215,1921.5,0.000063839
1.9217,1921.7,0.000071296,1.9217,1921.7,0.000070394,1.9217,1921.7,0.000071931
1.9219,1921.9,0.000063662,1.9219,1921.9,0.000063519,1.9219,1921.9,0.000063762
1.9222,1922.2,0.000071246,1.9222,1922.2,0.000070346,1.9222,1922.2,0.00007188
1.9224,1922.4,0.000063631,1.9224,1922.4,0.000063503,1.9224,1922.4,0.000063722
1.9227,1922.7,0.000071231,1.9227,1922.7,0.000070365,1.9227,1922.7,0.000071841
1.9229,1922.9,0.000063626,1.9229,1922.9,0.000063482,1.9229,1922.9,0.000063727
1.9231,1923.1,0.000071134,1.9231,1923.1,0.000070257,1.9231,1923.1,0.000071752
1.9234,1923.4,0.000063561,1.9234,1923.4,0.000063374,1.9234,1923.4,0.000063692
1.9236,1923.6,0.000071158,1.9236,1923.6,0.000070335,1.9236,1923.6,0.000071738
1.9238,1923.8,0.000063544,1.9238,1923.8,0.00006338,1.9238,1923.8,0.000063659
1.9241,1924.1,0.000071114,1.9241,1924.1,0.000070196,1.9241,1924.1,0.00007176
1.9243,1924.3,0.000063535,1.9243,1924.3,0.000063411,1.9243,1924.3,0.000063622
1.9245,1924.5,0.000071099,1.9245,1924.5,0.000070188,1.9245,1924.5,0.000071741
1.9248,1924.8,0.000063497,1.9248,1924.8,0.000063421,1.9248,1924.8,0.000063551
1.925,1925,0.000071069,1.925,1925,0.00007019,1.925,1925,0.000071689
